Name,Location,Price,Image,Description,Details,General,,
House / Villa - 5 Bedrooms - 327 m²,"Flic en Flac, West","Rs 30,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_5_bedrooms_327_m2-CqMOpiyRd6Sk38b4.jpg,"Accessible only to Mauritians.
Beautiful beachfront villa for sale in Flic en Flac.
Nestled in the middle of a large garden and in a secured residence, it is equipped with a large veranda, a bright living room - dining room with large windows, 5 bedrooms, 1 spacious office that can be converted into a 6th bedroom and 6 bathrooms.
The exterior includes 2 swimming pools - one private - one common, as well as a squash court.
Sold furnished and close to all amenities.","Land surface
574 m²
Interior surface
327 m²
Swimming pool
Common pool",Sea view,,
House / Villa - 4 Bedrooms - 317 m²,"Moka, Center","Rs 43,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_4_bedrooms_317_m2-Dup4zXmT2DrA9b8f.jpg,"Nestenn offers this 4-bed home on the edge of a river.
As soon as you climb a few steps, you'll arrive at a living space that hosts the veranda, living room and dining room.
A kitchen is conventional. A TV room and an office that can be converted into a bedroom add comfort.
You will also find three air-conditioned bedrooms including the master bedroom with en-suite bathroom and dressing room.
The other two bedrooms share a bathroom,
A mezzanine room can be converted into a playroom or a library.
Finally, the big plus of this house is the large garden that ends at the edge of a river that goes around the property.","Land surface
3672 m²
Interior surface
317 m²",River view,,
House / Villa - 3 Bedrooms - 300 m²,"Grand Bay, North","Rs 44,352,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_3_bedrooms_300_m2-e2OCHXBlMTeK7256.jpg,"Accessible to foreigners.
Sumptuous villa for sale in Grand Bay. Nestled in a large and green garden this villa is equipped with a bright living room - dining room, 3 bedrooms and 3 bathrooms.
With its slate pool and thatched kiosk you can enjoy moments of conviviality with your family.
A sports and relaxation area is also available.
You'll love it!
Price € 900 000","Land surface
710 m²
Interior surface
300 m²
Swimming pool
Private pool",Pets allowed,,
House / Villa - 3 Bedrooms - 288 m²,"Balaclava, North","Rs 38,276,064",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_3_bedrooms_288_m2-D8ML4zkIdB83bcef.jpg,"Under construction - Agency fees included:
Jacaranda Luxury Villas is a project nestled in Balaclava on the beachfront. The common areas of the estate include a communal pool, fitness center and outdoor activities.
The cozy type B villas have 3 to 4 en-suite bedrooms, including a master bedroom with a dressing room. It marries perfectly a functional interior with a pleasant exterior. It has a living area of 288m2. The pool area measures 42m2.
The lucky buyers of a villa at Jacaranda Luxury Villas will have the facilities of Maritim:
- Rental management by Maritim,
- Access to the facilities and services of the hotel,
- Privilege membership card.
Accessible to foreigners.
Residence permit included.
For more information or for a visit, contact your Villa Vie agency!","Land surface
866 m²
Interior surface
288 m²
Swimming pool
Private pool",Located in a residential complex,,
House / Villa - 5 Bedrooms - 500 m²,"Curepipe, Center","Rs 35,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_5_bedrooms_500_m2-aymnP9cyPSfP216a.jpg,"Nestenn proposes this 5- bed villa with mountain view ideal for a family.
The living area consists of a bright living room, a fully equipped American kitchen and a dining area- all opening on large veranda.
The house also has a very large back kitchen. Another room is located at the back of the left side of the house where a recreation area can be set up. The wine cellar is accessible from this room.
The night area hosts 5 bedrooms, one of which has been converted into a study. The master bedroom has an en- suite bathroom along with a renovated dressing area. A second en-suite bedroom is at the end of the hallway and the remaining two spacious bedrooms share a common bathroom.
In the same courtyard, there is a separate studio that can be used as a workshop or for other purposes.
Parking spaces and a laundry area are available.
Animals are welcomed.","Land surface
3100 m²
Interior surface
500 m²",Pets allowed,,
House / Villa - 3 Bedrooms - 214 m²,"Grand Bay, North","Rs 35,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_3_bedrooms_214_m2-lrhrQBKhIfaJ039e.jpg,"Accessible to foreigners - MB Immobilier is pleased to propose you this large villa of about 214 m2 on a plot of 649m2 will dazzle you.
Located in a residence with security guard 24/24, it offers a spacious living room overlooking the terrace, a dining room, an american kitchen , three bedrooms with air conditioning, three bathrooms, a dressing room and a laundry room.
Fenced yard with large garden, beautiful slate pool, gazebo, garage with remote controlled door and parking spaces. Access to the gym and about 5 minutes drive to Super U.","Land surface
649 m²
Interior surface
214 m²
Swimming pool
Private pool",Fitness room,,
House / Villa - 3 Bedrooms - 299 m²,"Péreybère, North","Rs 30,800,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_3_bedrooms_299_m2-JZq2RxTy5QHLcffc.jpg,"Resale :
Let yourself be tempted by the exceptional quality of life at Villa Maya.
Situated in Péreybère, this beautiful fully furnished and equipped villa has a surface of 299 sqm on a plot of 747 sqm. Featuring a clean and bright design, it offers a very large living / dining room with fully equipped open kitchen and TV area, 3 bedrooms, 3 bathrooms, an office, a laundry room and a garage. Its pretty verandah opens onto a garden with kiosk and a private swimming pool without chlorine. It is fitted out with air conditioning, telephone, optic fiber, TV with satellite channels and a safe.
Accessible to foreigners.
Residence permit included.
For more information or for a visit, contact Villa Vie!","Land surface
747 m²
Swimming pool
Private pool",Internet/Wi-Fi,,
House / Villa - 3 Bedrooms - 204 m²,"Black River, West","Rs 79,340,800",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_3_bedrooms_204_m2-KJFWx49PWUxgc69f.jpg,"Nestenn offers this 3-bed villa overlooking the Morne Peninsula in an exceptional estate with Golf course.
PDS SCHEME. ACCESSIBLE TO FOREIGNERS. NO AGENCY FEES. OFF-PLAN SALE. RESIDENCE PERMIT AT THE ACQUISITION.
Facing south to offer the best views of the sea and the Morne peninsula, this well designed villa has been well thought out. A covered outdoor living room adjoins the living room and dining room which overlook the garden through large bay windows.
The kitchen has a central island and also overlooks the pool.
A more spacious interior patio offers the possibility of a pool and an additional relaxation area.
The 3 bedrooms each have their own walk-in closet and en-suite bathroom. They are open to the garden.
There is a laundry room, a back kitchen, a guest toilet, a drying area, a garbage room and a blind.
Possibility to add a 4th bedroom.
The secured residence will host many quality infrastructures including an 18 hole golf course, a beach club and a boat parking within a 73 hectare domain.","Land surface
1712 m²
Interior surface
204 m²
Swimming pool
Private pool",Sea view,,
House / Villa - 4 Bedrooms - 245 m²,"Bel Ombre, South","Rs 60,750,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_4_bedrooms_245_m2-WoqzEkNki1VYfa62.jpg,"Nestenn offers this 4-bed villa overlooking a small lake in a golf estate
IRS SCHEME. ACCESSIBLE TO FOREIGNERS. RESIDENCE PERMIT UPON PURCHASE.
This 245 m² villa on a 788 m² plot is truly unique for its stunning views.
The entrance is preceded by a landscaped garden, consisting of plants, trees and pruned shrubs. From the front, there is a breathtaking view of the estate and a small lake in the middle of the garden.
The sleeping area has 4 spacious bedrooms with en-suite bathrooms.
The acquisition of a residence unlocks a number of exclusive benefits:
- A permanent residence permit upon purchase.
- privileged access to two 5* hotels.
- access to a beach club, 3 sports centres and 12 restaurants.
- an 18-hole international championship golf course, a 1,500 hectare private nature reserve with natural waterfalls.","Land surface
788 m²
Interior surface
245 m²
Swimming pool
Private pool",Tennis court,,
House / Villa - 4 Bedrooms - N.S m²,"Mont Piton, North","Rs 25,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_4_bedrooms_n_s_m2-zfreR9iP0mQne113.jpg,"Nestenn offers this 4-bed house in a secured and sought after residence.
This house on a land of 1197m² benefits from an open living area comprising of a kitchen giving onto the living area and dinning area. The living area opens to the beautiful pool and large terrace.
The garage also benefits from a kitchenette that can be converted into a studio.
The night area benefits from 4 air-conditioned bedroom. 2 bedrooms benefits from a private en-suite bathroom and the other 2 shares a common bathroom.
The residence is surrounded by a breathtaking view of nature with panoramic views of the mountains and sugar cane fields. Located close to the highway, this gated community has green areas for family time, sports and recreational facilities and a recreation area. If you are looking for a place close to nature with easy access to most amenities, then this is the place for you.","Land surface
1197 m²
Interior surface
N.S
Swimming pool
Private pool",Pets allowed,,
House / Villa - 4 Bedrooms - 203 m²,"Tamarin, West","Rs 49,900,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_4_bedrooms_203_m2-cN3yteiIg16g8b39.jpg,"Buying off plan - Agency fees included:
With a surface of 203 sqm, the villa Clusia is composed of 4 en-suite bedrooms, a large living space open on a terrace and a private pool. For each villa offered, layout options according to your desires and needs: garage, kiosk, outbuilding, wine cellar, swimming pool heating.
Amidst a luxuriant natural environment, the interior decor blends in with the exterior landscapes. Space, height, wood, rough concrete, bay windows, large deck terraces, swimming pool: luxury at its wildest. Ekô Savannah is open to nature and seems like it has always been there.
Ekô Savannah benefits from an exceptional location, at the gates of the effervescence of Tamarin, a former fishing village that has become one of the most popular seaside resorts on the island. At the foot of the Tourelle mountain, residents will be able to enjoy the advantages of the “Smart and Happy Village”, its surf spots and its internationally popular golf course (the Tamarina Golf Club) as well as its many shops. Less than 8 minutes from Tamarin Bay and the most beautiful spots on the west coast, Ekô Savannah offers strategic immediate accessibility. The Ekô Savannah resort combines both luxury and sustainability. Environmental awareness, energy optimisation, waste control and social commitment are at this project’s core.
A unique resort with private pool, landscaped gardens and exceptional resort facilities: clubhouse, concierge service with all the advantages of a hotel, kids’ corner, restaurant, lounge bar, superb 120 m² pool and fitness club. A fully connected and equipped business centre dedicated to business travellers and e- nomads is also available in the heart of the clubhouse. An exclusive and professional setting for all your business meetings.
Renowned developer.
Accessible to foreigners.
Residence permit included.
For more information or for a visit, contact Villa Vie!","Land surface
918 m²
Interior surface
203 m²
Swimming pool
Private pool",Mountain view,,
